Sentiment,Date,Username,Tweet
0,Tue Apr 07 00:23:59 PDT 2009,  PamsLove,Somewhere in the world right now the sun is shining and people are busy...but not here                                            
0,Tue Apr 07 00:24:08 PDT 2009,  pibby,@Labrys67 the chat broked?                                                                                                           
0,Tue Apr 07 00:24:15 PDT 2009,  3SERINA3,@ruthclayton oh i aint gonna be ur bitch  but i will be HIS.. muwahaha                                                            
0,Tue Apr 07 00:24:18 PDT 2009,  keefster,Caught myself looking up the iphone. Promised I wouldn't torcher myself as I still have 6 months left on my current contract      
0,Tue Apr 07 00:24:32 PDT 2009,  KristenCB,Goodnight everyone. Well I'm not feeling much better and I'm going to the doctor tomorrow.                                       
0,Tue Apr 07 00:24:52 PDT 2009,  sabrinabryan,@cardinaire ya me too                                                                                                         
0,Tue Apr 07 00:24:54 PDT 2009,  _coops_,Blimmin' heck i'm slightly tired! And i still didn't see no Otalia                                                                 
0,Tue Apr 07 00:24:53 PDT 2009,  MasumiPatootie,im going 2 bed nowww - surprising??? Not rly i have school 2morow thats right my spring break days r over                   
0,Tue Apr 07 00:24:56 PDT 2009,  Lozzy0910,Wants her camera back!                                                                                                           
0,Tue Apr 07 00:24:58 PDT 2009,  LaLoulou,first: UNC DOMINATED!!!!!!!!!!!!!!. second: the hills is back (hallelujah). third: econ paper? gaussian copula is def. NOT that deal 
0,Tue Apr 07 00:25:04 PDT 2009,  c5toland,Is physically tired but can't sleep                                                                                               
0,Tue Apr 07 00:25:08 PDT 2009,  Rainuryn,tks pa 4 &quottapauing&quot croissant tuna knowing dat Ive back-to-back meetings since morning  &amp Zuraidah tks 4 buying my FAV STA
0,Tue Apr 07 00:25:13 PDT 2009,  pauldthompson,@RussyRhubarb A new twitter name without telling me? Boo. By the way I think Oberon is dead  Haven't seen him for ages...    
0,Tue Apr 07 00:25:14 PDT 2009,  tm_harris,@jeffsmithcars Why would you want to send traffic to that page?  At the bottom you say you're not done                           
0,Tue Apr 07 00:25:15 PDT 2009,  ohfuraha,@arielehenriques Why do I feel like your preaching to me? lol damn I'm guilty                                                     
0,Tue Apr 07 00:25:20 PDT 2009,  robcthegeek,Looking at it I seem to be getting a completely different config.. Finding shared hosting hard not having control              
0,Tue Apr 07 00:25:23 PDT 2009,  egimbel,TV w/charley she is too cute and too sweet...trying to get over the blues  cheer me up tweeters                                    
0,Tue Apr 07 00:25:28 PDT 2009,  BabyVeezy,@Djteck Mean                                                                                                                     
0,Tue Apr 07 00:25:32 PDT 2009,  coderbyday,While I do enjoy my job very much. Its always nicest outside when I'm indoors                                                   
0,Tue Apr 07 00:25:33 PDT 2009,  razlou,morning everyone!! still feeling poorly!   hope u all have a good day! x                                                            
0,Tue Apr 07 00:25:34 PDT 2009,  SuzieSunshine,contemplated going out for a post-midnight walk but still have piles of work to get through                                  
0,Tue Apr 07 00:25:56 PDT 2009,  hirise_stories,oh em gee. this is love http://tinyurl.com/djjc46 want want want! lusting after things i cannot afford.                     
0,Tue Apr 07 00:26:01 PDT 2009,  whatmichaelsays,Everything is still broken!                                                                                                
0,Tue Apr 07 00:26:07 PDT 2009,  Sue,Mir every single morning I feel sick                                                                                                   
0,Tue Apr 07 00:26:09 PDT 2009,  brittanytastic,i had 7 hours of sleep and now i cant go back to sleeping  im thirsty                                                       
0,Tue Apr 07 00:26:11 PDT 2009,  khushi4all,@indiblogger  do i neeI dotn get any comments and suggestions                                                                   
0,Tue Apr 07 00:26:21 PDT 2009,  blue_cupcakes,My peace quiet &amp stress freeness is bout to come to an end                                                                
0,Tue Apr 07 00:26:24 PDT 2009,  jaudon,found my Sana...and has realized that just like a white girl I eat my problems                                                      
0,Tue Apr 07 00:26:27 PDT 2009,  peebzmc,In work  sooo bored !                                                                                                              
0,Tue Apr 07 00:26:38 PDT 2009,  Tilex,@MissElizabeth Food allergies suck!  I became allergic to shellfish about 4 months ago out of the blue and I used to love shrimp.    
0,Tue Apr 07 00:26:46 PDT 2009,  tessthompson,@d_TRIX my mom just had a root canal also...i feel your pain buddy!                                                           
0,Tue Apr 07 00:26:49 PDT 2009,  simon_marshall,Not even 8.30am and there's far too much noise in the office   Should have worked from home today.                          
0,Tue Apr 07 00:26:50 PDT 2009,  jinnylea,@louislucci I usually only sleep 4 hours a night or so.  Going to bed now have to get up at 5am                                   
0,Tue Apr 07 00:26:52 PDT 2009,  mcflyholland,@tommcfly Good morning Tom! Why can't I send you a message? This is too short for the question I have  Well to bad for me I guess..
0,Tue Apr 07 00:27:03 PDT 2009,  sAintchimo,Guess what? My Dad is PREGNANT!!! lol nah the doctor does have to give him an epidural for his chronic back pain though.        
0,Tue Apr 07 00:27:05 PDT 2009,  jennielees,@josordoni yeah it was good news a y combinator interview next week! dunno bout the oyster will just suck it up I guess         
0,Tue Apr 07 00:27:08 PDT 2009,  charlierobinson,@Sir_Almo it wont let me play DOH keeps saying user not valid                                                              
0,Tue Apr 07 00:27:13 PDT 2009,  Didix2,@eNiBeNi i would if i knew them  ed si que se duerme temprano :S                                                                    
0,Tue Apr 07 00:27:15 PDT 2009,  kimmiegibbler08,@valonthecoast LOL awwww....I'm sorry you're stuck n bored...Yes hun I thought you be trying to keep yourself entertained...can't
0,Tue Apr 07 00:27:20 PDT 2009,  donaji23,@Jamzeee I knowwwwww I sukkkk !!....   .. Take care of my gurls ...                                                               
0,Tue Apr 07 00:27:28 PDT 2009,  BabalooBlue,@Kal_Penn arrrggghhh and I hadn't seen last night's episode yet! Pity to lose you though.                                      
0,Tue Apr 07 00:27:31 PDT 2009,  SharkSEO,Early morning meetings                                                                                                            
0,Tue Apr 07 00:27:31 PDT 2009,  erika_strange,@infidelsarecool ugh how depressing.    i want to punch something.                                                           
